county,office,district,party,candidate,votes
Adams,U.S. House,1,LIB,write-in,0.0
Adams,U.S. House,1,LIB,Jack Seaman,5.0
Adams,U.S. House,1,LIB,TOTALS,5
Barnes,U.S. House,1,LIB,write-in,0.0
Barnes,U.S. House,1,LIB,Jack Seaman,12.0
Barnes,U.S. House,1,LIB,TOTALS,12
Benson,U.S. House,1,LIB,write-in,0.0
Benson,U.S. House,1,LIB,Jack Seaman,6.0
Benson,U.S. House,1,LIB,TOTALS,6
Billings,U.S. House,1,LIB,write-in,0.0
Billings,U.S. House,1,LIB,Jack Seaman,5.0
Billings,U.S. House,1,LIB,TOTALS,5
Bottineau,U.S. House,1,LIB,write-in,0.0
Bottineau,U.S. House,1,LIB,Jack Seaman,7.0
Bottineau,U.S. House,1,LIB,TOTALS,7
Bowman,U.S. House,1,LIB,write-in,0.0
Bowman,U.S. House,1,LIB,Jack Seaman,5.0
Bowman,U.S. House,1,LIB,TOTALS,5
Burke,U.S. House,1,LIB,write-in,0.0
Burke,U.S. House,1,LIB,Jack Seaman,4.0
Burke,U.S. House,1,LIB,TOTALS,4
Burleigh,U.S. House,1,LIB,write-in,1.0
Burleigh,U.S. House,1,LIB,Jack Seaman,121.0
Burleigh,U.S. House,1,LIB,TOTALS,122
Cass,U.S. House,1,LIB,write-in,0.0
Cass,U.S. House,1,LIB,Jack Seaman,304.0
Cass,U.S. House,1,LIB,TOTALS,304
Cavalier,U.S. House,1,LIB,write-in,0.0
Cavalier,U.S. House,1,LIB,Jack Seaman,10.0
Cavalier,U.S. House,1,LIB,TOTALS,10
Dickey,U.S. House,1,LIB,write-in,0.0
Dickey,U.S. House,1,LIB,Jack Seaman,7.0
Dickey,U.S. House,1,LIB,TOTALS,7
Divide,U.S. House,1,LIB,write-in,0.0
Divide,U.S. House,1,LIB,Jack Seaman,6.0
Divide,U.S. House,1,LIB,TOTALS,6
Dunn,U.S. House,1,LIB,write-in,0.0
Dunn,U.S. House,1,LIB,Jack Seaman,3.0
Dunn,U.S. House,1,LIB,TOTALS,3
Eddy,U.S. House,1,LIB,write-in,0.0
Eddy,U.S. House,1,LIB,Jack Seaman,6.0
Eddy,U.S. House,1,LIB,TOTALS,6
Emmons,U.S. House,1,LIB,write-in,0.0
Emmons,U.S. House,1,LIB,Jack Seaman,2.0
Emmons,U.S. House,1,LIB,TOTALS,2
Foster,U.S. House,1,LIB,write-in,0.0
Foster,U.S. House,1,LIB,Jack Seaman,11.0
Foster,U.S. House,1,LIB,TOTALS,11
Golden Valley,U.S. House,1,LIB,write-in,0.0
Golden Valley,U.S. House,1,LIB,Jack Seaman,4.0
Golden Valley,U.S. House,1,LIB,TOTALS,4
Grand Forks,U.S. House,1,LIB,write-in,0.0
Grand Forks,U.S. House,1,LIB,Jack Seaman,79.0
Grand Forks,U.S. House,1,LIB,TOTALS,79
Grant,U.S. House,1,LIB,write-in,0.0
Grant,U.S. House,1,LIB,Jack Seaman,3.0
Grant,U.S. House,1,LIB,TOTALS,3
Griggs,U.S. House,1,LIB,write-in,0.0
Griggs,U.S. House,1,LIB,Jack Seaman,6.0
Griggs,U.S. House,1,LIB,TOTALS,6
Hettinger,U.S. House,1,LIB,write-in,0.0
Hettinger,U.S. House,1,LIB,Jack Seaman,9.0
Hettinger,U.S. House,1,LIB,TOTALS,9
Kidder,U.S. House,1,LIB,write-in,0.0
Kidder,U.S. House,1,LIB,Jack Seaman,9.0
Kidder,U.S. House,1,LIB,TOTALS,9
LaMoure,U.S. House,1,LIB,write-in,0.0
LaMoure,U.S. House,1,LIB,Jack Seaman,17.0
LaMoure,U.S. House,1,LIB,TOTALS,17
Logan,U.S. House,1,LIB,write-in,0.0
Logan,U.S. House,1,LIB,Jack Seaman,1.0
Logan,U.S. House,1,LIB,TOTALS,1
McHenry,U.S. House,1,LIB,write-in,0.0
McHenry,U.S. House,1,LIB,Jack Seaman,15.0
McHenry,U.S. House,1,LIB,TOTALS,15
McIntosh,U.S. House,1,LIB,write-in,0.0
McIntosh,U.S. House,1,LIB,Jack Seaman,3.0
McIntosh,U.S. House,1,LIB,TOTALS,3
McKenzie,U.S. House,1,LIB,write-in,0.0
McKenzie,U.S. House,1,LIB,Jack Seaman,9.0
McKenzie,U.S. House,1,LIB,TOTALS,9
McLean,U.S. House,1,LIB,write-in,0.0
McLean,U.S. House,1,LIB,Jack Seaman,9.0
McLean,U.S. House,1,LIB,TOTALS,9
Mercer,U.S. House,1,LIB,write-in,0.0
Mercer,U.S. House,1,LIB,Jack Seaman,13.0
Mercer,U.S. House,1,LIB,TOTALS,13
Morton,U.S. House,1,LIB,write-in,0.0
Morton,U.S. House,1,LIB,Jack Seaman,33.0
Morton,U.S. House,1,LIB,TOTALS,33
Mountrail,U.S. House,1,LIB,write-in,0.0
Mountrail,U.S. House,1,LIB,Jack Seaman,8.0
Mountrail,U.S. House,1,LIB,TOTALS,8
Nelson,U.S. House,1,LIB,write-in,0.0
Nelson,U.S. House,1,LIB,Jack Seaman,8.0
Nelson,U.S. House,1,LIB,TOTALS,8
Oliver,U.S. House,1,LIB,write-in,0.0
Oliver,U.S. House,1,LIB,Jack Seaman,3.0
Oliver,U.S. House,1,LIB,TOTALS,3
Pembina,U.S. House,1,LIB,write-in,0.0
Pembina,U.S. House,1,LIB,Jack Seaman,10.0
Pembina,U.S. House,1,LIB,TOTALS,10
Pierce,U.S. House,1,LIB,write-in,0.0
Pierce,U.S. House,1,LIB,Jack Seaman,5.0
Pierce,U.S. House,1,LIB,TOTALS,5
Ramsey,U.S. House,1,LIB,write-in,0.0
Ramsey,U.S. House,1,LIB,Jack Seaman,30.0
Ramsey,U.S. House,1,LIB,TOTALS,30
Ransom,U.S. House,1,LIB,write-in,0.0
Ransom,U.S. House,1,LIB,Jack Seaman,12.0
Ransom,U.S. House,1,LIB,TOTALS,12
Renville,U.S. House,1,LIB,write-in,0.0
Renville,U.S. House,1,LIB,Jack Seaman,6.0
Renville,U.S. House,1,LIB,TOTALS,6
Richland,U.S. House,1,LIB,write-in,0.0
Richland,U.S. House,1,LIB,Jack Seaman,26.0
Richland,U.S. House,1,LIB,TOTALS,26
Rolette,U.S. House,1,LIB,write-in,0.0
Rolette,U.S. House,1,LIB,Jack Seaman,2.0
Rolette,U.S. House,1,LIB,TOTALS,2
Sargent,U.S. House,1,LIB,write-in,0.0
Sargent,U.S. House,1,LIB,Jack Seaman,4.0
Sargent,U.S. House,1,LIB,TOTALS,4
Sheridan,U.S. House,1,LIB,write-in,0.0
Sheridan,U.S. House,1,LIB,Jack Seaman,3.0
Sheridan,U.S. House,1,LIB,TOTALS,3
Sioux,U.S. House,1,LIB,write-in,0.0
Sioux,U.S. House,1,LIB,Jack Seaman,2.0
Sioux,U.S. House,1,LIB,TOTALS,2
Slope,U.S. House,1,LIB,write-in,0.0
Slope,U.S. House,1,LIB,Jack Seaman,1.0
Slope,U.S. House,1,LIB,TOTALS,1
Stark,U.S. House,1,LIB,write-in,1.0
Stark,U.S. House,1,LIB,Jack Seaman,38.0
Stark,U.S. House,1,LIB,TOTALS,39
Steele,U.S. House,1,LIB,write-in,0.0
Steele,U.S. House,1,LIB,Jack Seaman,4.0
Steele,U.S. House,1,LIB,TOTALS,4
Stutsman,U.S. House,1,LIB,write-in,0.0
Stutsman,U.S. House,1,LIB,Jack Seaman,33.0
Stutsman,U.S. House,1,LIB,TOTALS,33
Towner,U.S. House,1,LIB,write-in,0.0
Towner,U.S. House,1,LIB,Jack Seaman,10.0
Towner,U.S. House,1,LIB,TOTALS,10
Traill,U.S. House,1,LIB,write-in,0.0
Traill,U.S. House,1,LIB,Jack Seaman,19.0
Traill,U.S. House,1,LIB,TOTALS,19
Walsh,U.S. House,1,LIB,write-in,0.0
Walsh,U.S. House,1,LIB,Jack Seaman,29.0
Walsh,U.S. House,1,LIB,TOTALS,29
Ward,U.S. House,1,LIB,write-in,0.0
Ward,U.S. House,1,LIB,Jack Seaman,91.0
Ward,U.S. House,1,LIB,TOTALS,91
Wells,U.S. House,1,LIB,write-in,0.0
Wells,U.S. House,1,LIB,Jack Seaman,9.0
Wells,U.S. House,1,LIB,TOTALS,9
Williams,U.S. House,1,LIB,write-in,0.0
Williams,U.S. House,1,LIB,Jack Seaman,34.0
Williams,U.S. House,1,LIB,TOTALS,34
TOTAL,U.S. House,1,LIB,write-in,2.0
TOTAL,U.S. House,1,LIB,Jack Seaman,1111.0
TOTAL,U.S. House,1,LIB,TOTALS,1113.0
