county,office,district,party,candidate,votes
Adams,U.S. Senate,,REP,write-in,1.0
Adams,U.S. Senate,,REP,John Hoeven,595.0
Adams,U.S. Senate,,REP,TOTALS,596
Barnes,U.S. Senate,,REP,write-in,5.0
Barnes,U.S. Senate,,REP,John Hoeven,1796.0
Barnes,U.S. Senate,,REP,TOTALS,1801
Benson,U.S. Senate,,REP,write-in,2.0
Benson,U.S. Senate,,REP,John Hoeven,620.0
Benson,U.S. Senate,,REP,TOTALS,622
Billings,U.S. Senate,,REP,write-in,0.0
Billings,U.S. Senate,,REP,John Hoeven,325.0
Billings,U.S. Senate,,REP,TOTALS,325
Bottineau,U.S. Senate,,REP,write-in,4.0
Bottineau,U.S. Senate,,REP,John Hoeven,1272.0
Bottineau,U.S. Senate,,REP,TOTALS,1276
Bowman,U.S. Senate,,REP,write-in,2.0
Bowman,U.S. Senate,,REP,John Hoeven,1071.0
Bowman,U.S. Senate,,REP,TOTALS,1073
Burke,U.S. Senate,,REP,write-in,1.0
Burke,U.S. Senate,,REP,John Hoeven,450.0
Burke,U.S. Senate,,REP,TOTALS,451
Burleigh,U.S. Senate,,REP,write-in,77.0
Burleigh,U.S. Senate,,REP,John Hoeven,14322.0
Burleigh,U.S. Senate,,REP,TOTALS,14399
Cass,U.S. Senate,,REP,write-in,118.0
Cass,U.S. Senate,,REP,John Hoeven,19697.0
Cass,U.S. Senate,,REP,TOTALS,19815
Cavalier,U.S. Senate,,REP,write-in,1.0
Cavalier,U.S. Senate,,REP,John Hoeven,859.0
Cavalier,U.S. Senate,,REP,TOTALS,860
Dickey,U.S. Senate,,REP,write-in,3.0
Dickey,U.S. Senate,,REP,John Hoeven,705.0
Dickey,U.S. Senate,,REP,TOTALS,708
Divide,U.S. Senate,,REP,write-in,0.0
Divide,U.S. Senate,,REP,John Hoeven,444.0
Divide,U.S. Senate,,REP,TOTALS,444
Dunn,U.S. Senate,,REP,write-in,4.0
Dunn,U.S. Senate,,REP,John Hoeven,784.0
Dunn,U.S. Senate,,REP,TOTALS,788
Eddy,U.S. Senate,,REP,write-in,1.0
Eddy,U.S. Senate,,REP,John Hoeven,409.0
Eddy,U.S. Senate,,REP,TOTALS,410
Emmons,U.S. Senate,,REP,write-in,3.0
Emmons,U.S. Senate,,REP,John Hoeven,1055.0
Emmons,U.S. Senate,,REP,TOTALS,1058
Foster,U.S. Senate,,REP,write-in,0.0
Foster,U.S. Senate,,REP,John Hoeven,794.0
Foster,U.S. Senate,,REP,TOTALS,794
Golden Valley,U.S. Senate,,REP,write-in,1.0
Golden Valley,U.S. Senate,,REP,John Hoeven,375.0
Golden Valley,U.S. Senate,,REP,TOTALS,376
Grand Forks,U.S. Senate,,REP,write-in,37.0
Grand Forks,U.S. Senate,,REP,John Hoeven,7652.0
Grand Forks,U.S. Senate,,REP,TOTALS,7689
Grant,U.S. Senate,,REP,write-in,1.0
Grant,U.S. Senate,,REP,John Hoeven,734.0
Grant,U.S. Senate,,REP,TOTALS,735
Griggs,U.S. Senate,,REP,write-in,1.0
Griggs,U.S. Senate,,REP,John Hoeven,543.0
Griggs,U.S. Senate,,REP,TOTALS,544
Hettinger,U.S. Senate,,REP,write-in,2.0
Hettinger,U.S. Senate,,REP,John Hoeven,661.0
Hettinger,U.S. Senate,,REP,TOTALS,663
Kidder,U.S. Senate,,REP,write-in,6.0
Kidder,U.S. Senate,,REP,John Hoeven,667.0
Kidder,U.S. Senate,,REP,TOTALS,673
LaMoure,U.S. Senate,,REP,write-in,2.0
LaMoure,U.S. Senate,,REP,John Hoeven,1047.0
LaMoure,U.S. Senate,,REP,TOTALS,1049
Logan,U.S. Senate,,REP,write-in,2.0
Logan,U.S. Senate,,REP,John Hoeven,642.0
Logan,U.S. Senate,,REP,TOTALS,644
McHenry,U.S. Senate,,REP,write-in,3.0
McHenry,U.S. Senate,,REP,John Hoeven,1220.0
