county,office,district,party,candidate,votes
Adams,U.S. House,1,DFL,write-in,0.0
Adams,U.S. House,1,DFL,Chase Iron Eyes,72.0
Adams,U.S. House,1,DFL,TOTALS,72
Barnes,U.S. House,1,DFL,write-in,3.0
Barnes,U.S. House,1,DFL,Chase Iron Eyes,485.0
Barnes,U.S. House,1,DFL,TOTALS,488
Benson,U.S. House,1,DFL,write-in,0.0
Benson,U.S. House,1,DFL,Chase Iron Eyes,213.0
Benson,U.S. House,1,DFL,TOTALS,213
Billings,U.S. House,1,DFL,write-in,0.0
Billings,U.S. House,1,DFL,Chase Iron Eyes,22.0
Billings,U.S. House,1,DFL,TOTALS,22
Bottineau,U.S. House,1,DFL,write-in,0.0
Bottineau,U.S. House,1,DFL,Chase Iron Eyes,259.0
Bottineau,U.S. House,1,DFL,TOTALS,259
Bowman,U.S. House,1,DFL,write-in,1.0
Bowman,U.S. House,1,DFL,Chase Iron Eyes,79.0
Bowman,U.S. House,1,DFL,TOTALS,80
Burke,U.S. House,1,DFL,write-in,0.0
Burke,U.S. House,1,DFL,Chase Iron Eyes,26.0
Burke,U.S. House,1,DFL,TOTALS,26
Burleigh,U.S. House,1,DFL,write-in,5.0
Burleigh,U.S. House,1,DFL,Chase Iron Eyes,1712.0
Burleigh,U.S. House,1,DFL,TOTALS,1717
Cass,U.S. House,1,DFL,write-in,11.0
Cass,U.S. House,1,DFL,Chase Iron Eyes,3666.0
Cass,U.S. House,1,DFL,TOTALS,3677
Cavalier,U.S. House,1,DFL,write-in,0.0
Cavalier,U.S. House,1,DFL,Chase Iron Eyes,174.0
Cavalier,U.S. House,1,DFL,TOTALS,174
Dickey,U.S. House,1,DFL,write-in,0.0
Dickey,U.S. House,1,DFL,Chase Iron Eyes,125.0
Dickey,U.S. House,1,DFL,TOTALS,125
Divide,U.S. House,1,DFL,write-in,0.0
Divide,U.S. House,1,DFL,Chase Iron Eyes,56.0
Divide,U.S. House,1,DFL,TOTALS,56
Dunn,U.S. House,1,DFL,write-in,1.0
Dunn,U.S. House,1,DFL,Chase Iron Eyes,128.0
Dunn,U.S. House,1,DFL,TOTALS,129
Eddy,U.S. House,1,DFL,write-in,0.0
Eddy,U.S. House,1,DFL,Chase Iron Eyes,137.0
Eddy,U.S. House,1,DFL,TOTALS,137
Emmons,U.S. House,1,DFL,write-in,0.0
Emmons,U.S. House,1,DFL,Chase Iron Eyes,42.0
Emmons,U.S. House,1,DFL,TOTALS,42
Foster,U.S. House,1,DFL,write-in,1.0
Foster,U.S. House,1,DFL,Chase Iron Eyes,110.0
Foster,U.S. House,1,DFL,TOTALS,111
Golden Valley,U.S. House,1,DFL,write-in,0.0
Golden Valley,U.S. House,1,DFL,Chase Iron Eyes,27.0
Golden Valley,U.S. House,1,DFL,TOTALS,27
Grand Forks,U.S. House,1,DFL,write-in,15.0
Grand Forks,U.S. House,1,DFL,Chase Iron Eyes,1872.0
Grand Forks,U.S. House,1,DFL,TOTALS,1887
Grant,U.S. House,1,DFL,write-in,0.0
Grant,U.S. House,1,DFL,Chase Iron Eyes,87.0
Grant,U.S. House,1,DFL,TOTALS,87
Griggs,U.S. House,1,DFL,write-in,0.0
Griggs,U.S. House,1,DFL,Chase Iron Eyes,120.0
Griggs,U.S. House,1,DFL,TOTALS,120
Hettinger,U.S. House,1,DFL,write-in,0.0
Hettinger,U.S. House,1,DFL,Chase Iron Eyes,64.0
Hettinger,U.S. House,1,DFL,TOTALS,64
Kidder,U.S. House,1,DFL,write-in,0.0
Kidder,U.S. House,1,DFL,Chase Iron Eyes,74.0
Kidder,U.S. House,1,DFL,TOTALS,74
LaMoure,U.S. House,1,DFL,write-in,0.0
LaMoure,U.S. House,1,DFL,Chase Iron Eyes,133.0
LaMoure,U.S. House,1,DFL,TOTALS,133
Logan,U.S. House,1,DFL,write-in,0.0
Logan,U.S. House,1,DFL,Chase Iron Eyes,49.0
Logan,U.S. House,1,DFL,TOTALS,49
McHenry,U.S. House,1,DFL,write-in,1.0
McHenry,U.S. House,1,DFL,Chase Iron Eyes,199.0
McHenry,U.S. House,1,DFL,TOTALS,200
McIntosh,U.S. House,1,DFL,write-in,1.0
McIntosh,U.S. House,1,DFL,Chase Iron Eyes,54.0
McIntosh,U.S. House,1,DFL,TOTALS,55
McKenzie,U.S. House,1,DFL,write-in,0.0
McKenzie,U.S. House,1,DFL,Chase Iron Eyes,104.0
McKenzie,U.S. House,1,DFL,TOTALS,104
McLean,U.S. House,1,DFL,write-in,1.0
McLean,U.S. House,1,DFL,Chase Iron Eyes,320.0
McLean,U.S. House,1,DFL,TOTALS,321
Mercer,U.S. House,1,DFL,write-in,4.0
Mercer,U.S. House,1,DFL,Chase Iron Eyes,220.0
Mercer,U.S. House,1,DFL,TOTALS,224
Morton,U.S. House,1,DFL,write-in,2.0
Morton,U.S. House,1,DFL,Chase Iron Eyes,608.0
Morton,U.S. House,1,DFL,TOTALS,610
Mountrail,U.S. House,1,DFL,write-in,0.0
Mountrail,U.S. House,1,DFL,Chase Iron Eyes,238.0
Mountrail,U.S. House,1,DFL,TOTALS,238
Nelson,U.S. House,1,DFL,write-in,0.0
Nelson,U.S. House,1,DFL,Chase Iron Eyes,188.0
Nelson,U.S. House,1,DFL,TOTALS,188
Oliver,U.S. House,1,DFL,write-in,0.0
Oliver,U.S. House,1,DFL,Chase Iron Eyes,32.0
Oliver,U.S. House,1,DFL,TOTALS,32
Pembina,U.S. House,1,DFL,write-in,0.0
Pembina,U.S. House,1,DFL,Chase Iron Eyes,252.0
Pembina,U.S. House,1,DFL,TOTALS,252
Pierce,U.S. House,1,DFL,write-in,0.0
Pierce,U.S. House,1,DFL,Chase Iron Eyes,111.0
Pierce,U.S. House,1,DFL,TOTALS,111
Ramsey,U.S. House,1,DFL,write-in,0.0
Ramsey,U.S. House,1,DFL,Chase Iron Eyes,365.0
Ramsey,U.S. House,1,DFL,TOTALS,365
Ransom,U.S. House,1,DFL,write-in,1.0
Ransom,U.S. House,1,DFL,Chase Iron Eyes,249.0
Ransom,U.S. House,1,DFL,TOTALS,250
Renville,U.S. House,1,DFL,write-in,0.0
Renville,U.S. House,1,DFL,Chase Iron Eyes,78.0
Renville,U.S. House,1,DFL,TOTALS,78
Richland,U.S. House,1,DFL,write-in,0.0
Richland,U.S. House,1,DFL,Chase Iron Eyes,296.0
Richland,U.S. House,1,DFL,TOTALS,296
Rolette,U.S. House,1,DFL,write-in,0.0
Rolette,U.S. House,1,DFL,Chase Iron Eyes,343.0
Rolette,U.S. House,1,DFL,TOTALS,343
Sargent,U.S. House,1,DFL,write-in,0.0
Sargent,U.S. House,1,DFL,Chase Iron Eyes,314.0
Sargent,U.S. House,1,DFL,TOTALS,314
Sheridan,U.S. House,1,DFL,write-in,0.0
Sheridan,U.S. House,1,DFL,Chase Iron Eyes,42.0
Sheridan,U.S. House,1,DFL,TOTALS,42
Sioux,U.S. House,1,DFL,write-in,3.0
Sioux,U.S. House,1,DFL,Chase Iron Eyes,170.0
Sioux,U.S. House,1,DFL,TOTALS,173
Slope,U.S. House,1,DFL,write-in,0.0
Slope,U.S. House,1,DFL,Chase Iron Eyes,15.0
Slope,U.S. House,1,DFL,TOTALS,15
Stark,U.S. House,1,DFL,write-in,2.0
Stark,U.S. House,1,DFL,Chase Iron Eyes,375.0
Stark,U.S. House,1,DFL,TOTALS,377
Steele,U.S. House,1,DFL,write-in,0.0
Steele,U.S. House,1,DFL,Chase Iron Eyes,115.0
Steele,U.S. House,1,DFL,TOTALS,115
Stutsman,U.S. House,1,DFL,write-in,2.0
Stutsman,U.S. House,1,DFL,Chase Iron Eyes,471.0
Stutsman,U.S. House,1,DFL,TOTALS,473
Towner,U.S. House,1,DFL,write-in,1.0
Towner,U.S. House,1,DFL,Chase Iron Eyes,91.0
Towner,U.S. House,1,DFL,TOTALS,92
Traill,U.S. House,1,DFL,write-in,0.0
Traill,U.S. House,1,DFL,Chase Iron Eyes,366.0
Traill,U.S. House,1,DFL,TOTALS,366
Walsh,U.S. House,1,DFL,write-in,0.0
Walsh,U.S. House,1,DFL,Chase Iron Eyes,324.0
Walsh,U.S. House,1,DFL,TOTALS,324
Ward,U.S. House,1,DFL,write-in,4.0
Ward,U.S. House,1,DFL,Chase Iron Eyes,1020.0
Ward,U.S. House,1,DFL,TOTALS,1024
Wells,U.S. House,1,DFL,write-in,0.0
Wells,U.S. House,1,DFL,Chase Iron Eyes,93.0
Wells,U.S. House,1,DFL,TOTALS,93
Williams,U.S. House,1,DFL,write-in,0.0
Williams,U.S. House,1,DFL,Chase Iron Eyes,278.0
Williams,U.S. House,1,DFL,TOTALS,278
TOTAL,U.S. House,1,DFL,write-in,59.0
TOTAL,U.S. House,1,DFL,Chase Iron Eyes,17063.0
TOTAL,U.S. House,1,DFL,TOTALS,17122.0
