county,office,district,party,candidate,votes
Adams,U.S. House,1,REP,write-in,2.0
Adams,U.S. House,1,REP,Kevin Cramer,570.0
Adams,U.S. House,1,REP,TOTALS,572
Barnes,U.S. House,1,REP,write-in,11.0
Barnes,U.S. House,1,REP,Kevin Cramer,1662.0
Barnes,U.S. House,1,REP,TOTALS,1673
Benson,U.S. House,1,REP,write-in,6.0
Benson,U.S. House,1,REP,Kevin Cramer,576.0
Benson,U.S. House,1,REP,TOTALS,582
Billings,U.S. House,1,REP,write-in,0.0
Billings,U.S. House,1,REP,Kevin Cramer,305.0
Billings,U.S. House,1,REP,TOTALS,305
Bottineau,U.S. House,1,REP,write-in,8.0
Bottineau,U.S. House,1,REP,Kevin Cramer,1190.0
Bottineau,U.S. House,1,REP,TOTALS,1198
Bowman,U.S. House,1,REP,write-in,2.0
Bowman,U.S. House,1,REP,Kevin Cramer,1014.0
Bowman,U.S. House,1,REP,TOTALS,1016
Burke,U.S. House,1,REP,write-in,2.0
Burke,U.S. House,1,REP,Kevin Cramer,431.0
Burke,U.S. House,1,REP,TOTALS,433
Burleigh,U.S. House,1,REP,write-in,161.0
Burleigh,U.S. House,1,REP,Kevin Cramer,13442.0
Burleigh,U.S. House,1,REP,TOTALS,13603
Cass,U.S. House,1,REP,write-in,325.0
Cass,U.S. House,1,REP,Kevin Cramer,17645.0
Cass,U.S. House,1,REP,TOTALS,17970
Cavalier,U.S. House,1,REP,write-in,3.0
Cavalier,U.S. House,1,REP,Kevin Cramer,797.0
Cavalier,U.S. House,1,REP,TOTALS,800
Dickey,U.S. House,1,REP,write-in,5.0
Dickey,U.S. House,1,REP,Kevin Cramer,654.0
Dickey,U.S. House,1,REP,TOTALS,659
Divide,U.S. House,1,REP,write-in,2.0
Divide,U.S. House,1,REP,Kevin Cramer,419.0
Divide,U.S. House,1,REP,TOTALS,421
Dunn,U.S. House,1,REP,write-in,1.0
Dunn,U.S. House,1,REP,Kevin Cramer,752.0
Dunn,U.S. House,1,REP,TOTALS,753
Eddy,U.S. House,1,REP,write-in,3.0
Eddy,U.S. House,1,REP,Kevin Cramer,388.0
Eddy,U.S. House,1,REP,TOTALS,391
Emmons,U.S. House,1,REP,write-in,2.0
Emmons,U.S. House,1,REP,Kevin Cramer,1025.0
Emmons,U.S. House,1,REP,TOTALS,1027
Foster,U.S. House,1,REP,write-in,2.0
Foster,U.S. House,1,REP,Kevin Cramer,750.0
Foster,U.S. House,1,REP,TOTALS,752
Golden Valley,U.S. House,1,REP,write-in,2.0
Golden Valley,U.S. House,1,REP,Kevin Cramer,358.0
Golden Valley,U.S. House,1,REP,TOTALS,360
Grand Forks,U.S. House,1,REP,write-in,88.0
Grand Forks,U.S. House,1,REP,Kevin Cramer,7083.0
Grand Forks,U.S. House,1,REP,TOTALS,7171
Grant,U.S. House,1,REP,write-in,4.0
Grant,U.S. House,1,REP,Kevin Cramer,704.0
Grant,U.S. House,1,REP,TOTALS,708
Griggs,U.S. House,1,REP,write-in,3.0
Griggs,U.S. House,1,REP,Kevin Cramer,508.0
Griggs,U.S. House,1,REP,TOTALS,511
Hettinger,U.S. House,1,REP,write-in,2.0
Hettinger,U.S. House,1,REP,Kevin Cramer,623.0
Hettinger,U.S. House,1,REP,TOTALS,625
Kidder,U.S. House,1,REP,write-in,5.0
Kidder,U.S. House,1,REP,Kevin Cramer,638.0
Kidder,U.S. House,1,REP,TOTALS,643
LaMoure,U.S. House,1,REP,write-in,9.0
LaMoure,U.S. House,1,REP,Kevin Cramer,973.0
LaMoure,U.S. House,1,REP,TOTALS,982
Logan,U.S. House,1,REP,write-in,2.0
Logan,U.S. House,1,REP,Kevin Cramer,608.0
Logan,U.S. House,1,REP,TOTALS,610
McHenry,U.S. House,1,REP,write-in,5.0
McHenry,U.S. House,1,REP,Kevin Cramer,1159.0
McHenry,U.S. House,1,REP,TOTALS,1164
McIntosh,U.S. House,1,REP,write-in,5.0
McIntosh,U.S. House,1,REP,Kevin Cramer,807.0
McIntosh,U.S. House,1,REP,TOTALS,812
McKenzie,U.S. House,1,REP,write-in,4.0
McKenzie,U.S. House,1,REP,Kevin Cramer,1399.0
McKenzie,U.S. House,1,REP,TOTALS,1403
McLean,U.S. House,1,REP,write-in,8.0
McLean,U.S. House,1,REP,Kevin Cramer,2002.0
McLean,U.S. House,1,REP,TOTALS,2010
Mercer,U.S. House,1,REP,write-in,11.0
Mercer,U.S. House,1,REP,Kevin Cramer,1811.0
Mercer,U.S. House,1,REP,TOTALS,1822
Morton,U.S. House,1,REP,write-in,35.0
Morton,U.S. House,1,REP,Kevin Cramer,4205.0
Morton,U.S. House,1,REP,TOTALS,4240
Mountrail,U.S. House,1,REP,write-in,2.0
Mountrail,U.S. House,1,REP,Kevin Cramer,905.0
Mountrail,U.S. House,1,REP,TOTALS,907
Nelson,U.S. House,1,REP,write-in,5.0
Nelson,U.S. House,1,REP,Kevin Cramer,646.0
Nelson,U.S. House,1,REP,TOTALS,651
Oliver,U.S. House,1,REP,write-in,0.0
Oliver,U.S. House,1,REP,Kevin Cramer,360.0
Oliver,U.S. House,1,REP,TOTALS,360
Pembina,U.S. House,1,REP,write-in,6.0
Pembina,U.S. House,1,REP,Kevin Cramer,1308.0
Pembina,U.S. House,1,REP,TOTALS,1314
Pierce,U.S. House,1,REP,write-in,7.0
Pierce,U.S. House,1,REP,Kevin Cramer,771.0
Pierce,U.S. House,1,REP,TOTALS,778
Ramsey,U.S. House,1,REP,write-in,9.0
Ramsey,U.S. House,1,REP,Kevin Cramer,1923.0
Ramsey,U.S. House,1,REP,TOTALS,1932
Ransom,U.S. House,1,REP,write-in,5.0
Ransom,U.S. House,1,REP,Kevin Cramer,634.0
Ransom,U.S. House,1,REP,TOTALS,639
Renville,U.S. House,1,REP,write-in,1.0
Renville,U.S. House,1,REP,Kevin Cramer,467.0
Renville,U.S. House,1,REP,TOTALS,468
Richland,U.S. House,1,REP,write-in,18.0
Richland,U.S. House,1,REP,Kevin Cramer,2064.0
Richland,U.S. House,1,REP,TOTALS,2082
Rolette,U.S. House,1,REP,write-in,1.0
Rolette,U.S. House,1,REP,Kevin Cramer,527.0
Rolette,U.S. House,1,REP,TOTALS,528
Sargent,U.S. House,1,REP,write-in,6.0
Sargent,U.S. House,1,REP,Kevin Cramer,622.0
Sargent,U.S. House,1,REP,TOTALS,628
Sheridan,U.S. House,1,REP,write-in,1.0
Sheridan,U.S. House,1,REP,Kevin Cramer,433.0
Sheridan,U.S. House,1,REP,TOTALS,434
Sioux,U.S. House,1,REP,write-in,0.0
Sioux,U.S. House,1,REP,Kevin Cramer,123.0
Sioux,U.S. House,1,REP,TOTALS,123
Slope,U.S. House,1,REP,write-in,0.0
Slope,U.S. House,1,REP,Kevin Cramer,199.0
Slope,U.S. House,1,REP,TOTALS,199
Stark,U.S. House,1,REP,write-in,17.0
Stark,U.S. House,1,REP,Kevin Cramer,4223.0
Stark,U.S. House,1,REP,TOTALS,4240
Steele,U.S. House,1,REP,write-in,3.0
Steele,U.S. House,1,REP,Kevin Cramer,380.0
Steele,U.S. House,1,REP,TOTALS,383
Stutsman,U.S. House,1,REP,write-in,8.0
Stutsman,U.S. House,1,REP,Kevin Cramer,2633.0
Stutsman,U.S. House,1,REP,TOTALS,2641
Towner,U.S. House,1,REP,write-in,2.0
Towner,U.S. House,1,REP,Kevin Cramer,440.0
Towner,U.S. House,1,REP,TOTALS,442
Traill,U.S. House,1,REP,write-in,12.0
Traill,U.S. House,1,REP,Kevin Cramer,1123.0
Traill,U.S. House,1,REP,TOTALS,1135
Walsh,U.S. House,1,REP,write-in,9.0
Walsh,U.S. House,1,REP,Kevin Cramer,1685.0
Walsh,U.S. House,1,REP,TOTALS,1694
Ward,U.S. House,1,REP,write-in,68.0
Ward,U.S. House,1,REP,Kevin Cramer,6898.0
Ward,U.S. House,1,REP,TOTALS,6966
Wells,U.S. House,1,REP,write-in,5.0
Wells,U.S. House,1,REP,Kevin Cramer,1061.0
Wells,U.S. House,1,REP,TOTALS,1066
Williams,U.S. House,1,REP,write-in,16.0
