county,office,district,party,candidate,votes
Adams,Agriculture Commissioner,,DEM,Roger Johnson,595
Adams,Agriculture Commissioner,,REP,Clare Carlson,537
Adams,Attorney General,,DEM,Glenn Pomeroy,512
Adams,Attorney General,,REP,Wayne Stenehjem,653
Adams,"Constitutional Measure No. 1: Relates to hunting, trapping and fishing",,,No,279
Adams,"Constitutional Measure No. 1: Relates to hunting, trapping and fishing",,,Yes,809
Adams,Governor and Lt. Governor,,,Heidi Heitkamp & Aaron Krauter,585
Adams,Governor and Lt. Governor,,,John Hoeven & Jack Dalrymple,601
Adams,Governor and Lt. Governor,,DEM,Wayne J.C. Anderson,0
Adams,Governor and Lt. Governor,,REP,Christine Roszkowski,0
Adams,Insurance Commissioner,,DEM,Gorman King Jr,524
Adams,Insurance Commissioner,,REP,Jim Poolman,596
Adams,Justice of the Supreme Court,,,Carol Kapsner,514
Adams,Justice of the Supreme Court,,,Kathryn L Dietz,526
Adams,President and Vice President,,,Al Gore and Joe Lieberman,286
Adams,President and Vice President,,,George W Bush and Dick Cheney,826
Adams,President and Vice President,,,Harry Browne and Art Olivier,0
Adams,President and Vice President,,,Howard Philips and Curtis Frazier,3
Adams,President and Vice President,,,John Hagelin and Nat Goldhaber,1
Adams,President and Vice President,,,Pat Buchanan and Ezola Foster,21
Adams,President and Vice President,,,Ralph Nader and Winona LaDuke,23
Adams,Public Service Commissioner,,DEM,Vern Thompson,549
Adams,Public Service Commissioner,,REP,Tony Clark,563
Adams,Secretary of State,,DEM,Dennis Bercier,308
Adams,Secretary of State,,REP,Alvin A. (Al) Jaeger,827
Adams,State Auditor,,DEM,Mary Ekstrom,429
Adams,State Auditor,,REP,Robert R. (Bob) Peterson,703
Adams,State Treasurer,,DEM,Kathi Gilmore,564
Adams,State Treasurer,,REP,Randy A Schobinger,553
Adams,Superintendent of Public Instruction,,,Ray Holmberg,367
Adams,Superintendent of Public Instruction,,,Wayne G Sanstead,731
Adams,Tax Commissioner,,DEM,Steve Tomac,615
Adams,Tax Commissioner,,REP,Rick Clayburgh,534
Adams,U.S. House,1,,Dana Paul Brandenburg,0
Adams,U.S. House,1,,Earl Pomeroy,594
Adams,U.S. House,1,,Jan Shelver,16
Adams,U.S. House,1,,John Dorso,554
Adams,U.S. House,1,,Kenneth R Loughead,10
Adams,U.S. Senate,,DEM,Kent Conrad,702
Adams,U.S. Senate,,REP,Duane Sand,475
